Parameters;Precisao;Revocacao;F1-Score;Tempo
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9696;0.9183;0.9432;0.7725
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9692;0.9245;0.9463;1.0357
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9691;0.9233;0.9456;1.0593
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9692;0.9247;0.9464;1.1304
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9692;0.9250;0.9466;1.1522
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9692;0.9250;0.9466;1.1768
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9701;0.9227;0.9458;1.2353
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9719;0.9163;0.9433;1.3816
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9739;0.9095;0.9406;1.5283
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9757;0.8975;0.9350;1.6500
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9773;0.8902;0.9317;1.8397
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9787;0.8850;0.9295;1.9591
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9796;0.8750;0.9243;2.1110
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9808;0.8662;0.9200;2.2492
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9904;0.7685;0.8654;3.8847
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9930;0.6863;0.8116;5.5614
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9955;0.6002;0.7489;7.1549
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9967;0.5022;0.6679;8.6362
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9977;0.4138;0.5849;10.1590
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9982;0.3210;0.4858;11.6700
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9987;0.2127;0.3508;12.9482
Automotive_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9993;0.1113;0.2002;14.3808
